"year","month","noa1","ts","time","noa2"
1830,10,-0.11,1830.79,"1830-10-15 00:00:00",0
1830,11,1.62,1830.88,"1830-11-15 00:00:00",2
1830,1,-1.25,1830.04,"1830-1-15 00:00:00",-1
1830,12,-1.22,1830.96,"1830-12-15 00:00:00",-1
1830,2,0.11,1830.12,"1830-2-15 00:00:00",0
1830,3,2.25,1830.21,"1830-3-15 00:00:00",2
1830,4,1.49,1830.29,"1830-4-15 00:00:00",1
1830,5,-0.75,1830.38,"1830-5-15 00:00:00",-1
1830,6,0.64,1830.46,"1830-6-15 00:00:00",1
1830,7,1.36,1830.54,"1830-7-15 00:00:00",1
1830,8,0.81,1830.62,"1830-8-15 00:00:00",1
1830,9,2.12,1830.71,"1830-9-15 00:00:00",2
1831,10,1.68,1831.79,"1831-10-15 00:00:00",2
1831,11,-0.77,1831.88,"1831-11-15 00:00:00",-1
1831,1,-2.08,1831.04,"1831-1-15 00:00:00",-2
1831,12,1,1831.96,"1831-12-15 00:00:00",1
1831,2,0.6,1831.12,"1831-2-15 00:00:00",1
1831,3,0.29,1831.21,"1831-3-15 00:00:00",0
1831,4,-1.16,1831.29,"1831-4-15 00:00:00",-1
1831,5,-1.17,1831.38,"1831-5-15 00:00:00",-1
1831,6,0.12,1831.46,"1831-6-15 00:00:00",0
1831,7,1.13,1831.54,"1831-7-15 00:00:00",1
1831,8,-0.56,1831.62,"1831-8-15 00:00:00",-1
1831,9,-0.53,1831.71,"1831-9-15 00:00:00",-1
1832,10,0.65,1832.79,"1832-10-15 00:00:00",1
1832,11,0.19,1832.88,"1832-11-15 00:00:00",0
1832,1,-0.6,1832.04,"1832-1-15 00:00:00",-1
1832,12,1.88,1832.96,"1832-12-15 00:00:00",2
1832,2,0.12,1832.12,"1832-2-15 00:00:00",0
1832,3,2.32,1832.21,"1832-3-15 00:00:00",2
1832,4,-1.99,1832.29,"1832-4-15 00:00:00",-2
1832,5,-2.37,1832.38,"1832-5-15 00:00:00",-2
1832,6,-0.78,1832.46,"1832-6-15 00:00:00",-1
1832,7,-3.44,1832.54,"1832-7-15 00:00:00",-3
1832,8,-1.29,1832.62,"1832-8-15 00:00:00",-1
1832,9,-0.03,1832.71,"1832-9-15 00:00:00",0
1833,10,0.97,1833.79,"1833-10-15 00:00:00",1
1833,11,1.72,1833.88,"1833-11-15 00:00:00",2
1833,1,-2,1833.04,"1833-1-15 00:00:00",-2
1833,12,2.18,1833.96,"1833-12-15 00:00:00",2
1833,2,0.64,1833.12,"1833-2-15 00:00:00",1
1833,3,-2.49,1833.21,"1833-3-15 00:00:00",-2
1833,4,0.43,1833.29,"1833-4-15 00:00:00",0
1833,5,1.11,1833.38,"1833-5-15 00:00:00",1
1833,6,0.86,1833.46,"1833-6-15 00:00:00",1
1833,7,-1.74,1833.54,"1833-7-15 00:00:00",-2
1833,8,-2.75,1833.62,"1833-8-15 00:00:00",-3
1833,9,0.09,1833.71,"1833-9-15 00:00:00",0
1834,10,0.08,1834.79,"1834-10-15 00:00:00",0
1834,11,-1.17,1834.88,"1834-11-15 00:00:00",-1
1834,1,0.66,1834.04,"1834-1-15 00:00:00",1
1834,12,-1.79,1834.96,"1834-12-15 00:00:00",-2
1834,2,1.21,1834.12,"1834-2-15 00:00:00",1
1834,3,0.78,1834.21,"1834-3-15 00:00:00",1
1834,4,-2.54,1834.29,"1834-4-15 00:00:00",-3
1834,5,-0.68,1834.38,"1834-5-15 00:00:00",-1
1834,6,1.33,1834.46,"1834-6-15 00:00:00",1
1834,7,-1.01,1834.54,"1834-7-15 00:00:00",-1
1834,8,1.28,1834.62,"1834-8-15 00:00:00",1
1834,9,-1.36,1834.71,"1834-9-15 00:00:00",-1
1835,10,0.17,1835.79,"1835-10-15 00:00:00",0
1835,11,-0.92,1835.88,"1835-11-15 00:00:00",-1
1835,1,-0.88,1835.04,"1835-1-15 00:00:00",-1
1835,12,-2.08,1835.96,"1835-12-15 00:00:00",-2
1835,2,1.97,1835.12,"1835-2-15 00:00:00",2
1835,3,0.28,1835.21,"1835-3-15 00:00:00",0
1835,4,-0.66,1835.29,"1835-4-15 00:00:00",-1
1835,5,-0.67,1835.38,"1835-5-15 00:00:00",-1
1835,6,0.65,1835.46,"1835-6-15 00:00:00",1
1835,7,0.27,1835.54,"1835-7-15 00:00:00",0
1835,8,0.61,1835.62,"1835-8-15 00:00:00",1
1835,9,2.4,1835.71,"1835-9-15 00:00:00",2
1836,10,0.41,1836.79,"1836-10-15 00:00:00",0
1836,11,1.88,1836.88,"1836-11-15 00:00:00",2
1836,1,1.47,1836.04,"1836-1-15 00:00:00",1
1836,12,-0.83,1836.96,"1836-12-15 00:00:00",-1
1836,2,0.3,1836.12,"1836-2-15 00:00:00",0
1836,3,3.18,1836.21,"1836-3-15 00:00:00",3
1836,4,1.43,1836.29,"1836-4-15 00:00:00",1
1836,5,-2.58,1836.38,"1836-5-15 00:00:00",-3
1836,6,2.09,1836.46,"1836-6-15 00:00:00",2
1836,7,1.88,1836.54,"1836-7-15 00:00:00",2
1836,8,1.2,1836.62,"1836-8-15 00:00:00",1
1836,9,-1.48,1836.71,"1836-9-15 00:00:00",-1
1837,10,1.46,1837.79,"1837-10-15 00:00:00",1
1837,11,1.17,1837.88,"1837-11-15 00:00:00",1
1837,1,-1.85,1837.04,"1837-1-15 00:00:00",-2
1837,12,0.54,1837.96,"1837-12-15 00:00:00",1
1837,2,2.73,1837.12,"1837-2-15 00:00:00",3
1837,3,-2.23,1837.21,"1837-3-15 00:00:00",-2
1837,4,-1.41,1837.29,"1837-4-15 00:00:00",-1
1837,5,-1.29,1837.38,"1837-5-15 00:00:00",-1
1837,6,-1.21,1837.46,"1837-6-15 00:00:00",-1
1837,7,-1.64,1837.54,"1837-7-15 00:00:00",-2
1837,8,-1.54,1837.62,"1837-8-15 00:00:00",-2
1837,9,0.17,1837.71,"1837-9-15 00:00:00",0
1838,10,-0.03,1838.79,"1838-10-15 00:00:00",0
1838,11,-0.79,1838.88,"1838-11-15 00:00:00",-1
1838,1,-1.37,1838.04,"1838-1-15 00:00:00",-1
1838,12,0.42,1838.96,"1838-12-15 00:00:00",0
1838,2,-1.1,1838.12,"1838-2-15 00:00:00",-1
1838,3,0.85,1838.21,"1838-3-15 00:00:00",1
1838,4,-0.59,1838.29,"1838-4-15 00:00:00",-1
1838,5,-2.33,1838.38,"1838-5-15 00:00:00",-2
1838,6,0.64,1838.46,"1838-6-15 00:00:00",1
1838,7,-0.11,1838.54,"1838-7-15 00:00:00",0
1838,8,0.09,1838.62,"1838-8-15 00:00:00",0
1838,9,1.04,1838.71,"1838-9-15 00:00:00",1
1839,10,-0.54,1839.79,"1839-10-15 00:00:00",-1
1839,11,-0.83,1839.88,"1839-11-15 00:00:00",-1
1839,1,0.82,1839.04,"1839-1-15 00:00:00",1
1839,12,-0.94,1839.96,"1839-12-15 00:00:00",-1
1839,2,2.02,1839.12,"1839-2-15 00:00:00",2
1839,3,-0.5,1839.21,"1839-3-15 00:00:00",0
1839,4,-1.48,1839.29,"1839-4-15 00:00:00",-1
1839,5,-0.3,1839.38,"1839-5-15 00:00:00",0
1839,6,-1.26,1839.46,"1839-6-15 00:00:00",-1
1839,7,1.39,1839.54,"1839-7-15 00:00:00",1
1839,8,1,1839.62,"1839-8-15 00:00:00",1
1839,9,2.87,1839.71,"1839-9-15 00:00:00",3
1840,10,-1.98,1840.79,"1840-10-15 00:00:00",-2
1840,11,0.56,1840.88,"1840-11-15 00:00:00",1
1840,1,2.52,1840.04,"1840-1-15 00:00:00",3
1840,12,-1.64,1840.96,"1840-12-15 00:00:00",-2
1840,2,-0.32,1840.12,"1840-2-15 00:00:00",0
1840,3,-2.99,1840.21,"1840-3-15 00:00:00",-3
1840,4,0.25,1840.29,"1840-4-15 00:00:00",0
1840,5,-1.82,1840.38,"1840-5-15 00:00:00",-2
1840,6,1.48,1840.46,"1840-6-15 00:00:00",1
1840,7,2.61,1840.54,"1840-7-15 00:00:00",3
1840,8,1.11,1840.62,"1840-8-15 00:00:00",1
1840,9,2.03,1840.71,"1840-9-15 00:00:00",2
1841,10,-0.31,1841.79,"1841-10-15 00:00:00",0
1841,11,0.07,1841.88,"1841-11-15 00:00:00",0
1841,1,-0.69,1841.04,"1841-1-15 00:00:00",-1
1841,12,1.31,1841.96,"1841-12-15 00:00:00",1
1841,2,-0.42,1841.12,"1841-2-15 00:00:00",0
1841,3,2.01,1841.21,"1841-3-15 00:00:00",2
1841,4,0.88,1841.29,"1841-4-15 00:00:00",1
1841,5,1.95,1841.38,"1841-5-15 00:00:00",2
1841,6,-0.48,1841.46,"1841-6-15 00:00:00",0
1841,7,-0.29,1841.54,"1841-7-15 00:00:00",0
1841,8,2.38,1841.62,"1841-8-15 00:00:00",2
1841,9,-0.39,1841.71,"1841-9-15 00:00:00",0
1842,10,-1.23,1842.79,"1842-10-15 00:00:00",-1
1842,11,-1.43,1842.88,"1842-11-15 00:00:00",-1
1842,1,-0.19,1842.04,"1842-1-15 00:00:00",0
1842,12,1.25,1842.96,"1842-12-15 00:00:00",1
1842,2,2.91,1842.12,"1842-2-15 00:00:00",3
1842,3,1.88,1842.21,"1842-3-15 00:00:00",2
1842,4,-2.1,1842.29,"1842-4-15 00:00:00",-2
1842,5,1.89,1842.38,"1842-5-15 00:00:00",2
1842,6,0.13,1842.46,"1842-6-15 00:00:00",0
1842,7,-0.74,1842.54,"1842-7-15 00:00:00",-1
1842,8,3.37,1842.62,"1842-8-15 00:00:00",3
1842,9,-1.73,1842.71,"1842-9-15 00:00:00",-2
1843,10,-0.47,1843.79,"1843-10-15 00:00:00",0
1843,11,1.33,1843.88,"1843-11-15 00:00:00",1
1843,1,2.97,1843.04,"1843-1-15 00:00:00",3
1843,12,0.2,1843.96,"1843-12-15 00:00:00",0
1843,2,-3.1,1843.12,"1843-2-15 00:00:00",-3
1843,3,-1.13,1843.21,"1843-3-15 00:00:00",-1
1843,4,0.35,1843.29,"1843-4-15 00:00:00",0
1843,5,-2.39,1843.38,"1843-5-15 00:00:00",-2
1843,6,-0.65,1843.46,"1843-6-15 00:00:00",-1
1843,7,0.63,1843.54,"1843-7-15 00:00:00",1
1843,8,2.49,1843.62,"1843-8-15 00:00:00",2
1843,9,-1.46,1843.71,"1843-9-15 00:00:00",-1
1844,10,0.57,1844.79,"1844-10-15 00:00:00",1
1844,11,-1.09,1844.88,"1844-11-15 00:00:00",-1
1844,1,0.65,1844.04,"1844-1-15 00:00:00",1
1844,12,-3.6,1844.96,"1844-12-15 00:00:00",-4
1844,2,-0.46,1844.12,"1844-2-15 00:00:00",0
1844,3,0.7,1844.21,"1844-3-15 00:00:00",1
1844,4,1.49,1844.29,"1844-4-15 00:00:00",1
1844,5,-2.58,1844.38,"1844-5-15 00:00:00",-3
1844,6,0.03,1844.46,"1844-6-15 00:00:00",0
1844,7,-1.44,1844.54,"1844-7-15 00:00:00",-1
1844,8,1,1844.62,"1844-8-15 00:00:00",1
1844,9,-0.94,1844.71,"1844-9-15 00:00:00",-1
1845,10,-0.02,1845.79,"1845-10-15 00:00:00",0
1845,11,1.95,1845.88,"1845-11-15 00:00:00",2
1845,1,1.29,1845.04,"1845-1-15 00:00:00",1
1845,12,1.12,1845.96,"1845-12-15 00:00:00",1
1845,2,-0.47,1845.12,"1845-2-15 00:00:00",0
1845,3,-2.08,1845.21,"1845-3-15 00:00:00",-2
1845,4,-0.18,1845.29,"1845-4-15 00:00:00",0
1845,5,-0.64,1845.38,"1845-5-15 00:00:00",-1
1845,6,2.35,1845.46,"1845-6-15 00:00:00",2
1845,7,-0.05,1845.54,"1845-7-15 00:00:00",0
1845,8,-0.08,1845.62,"1845-8-15 00:00:00",0
1845,9,1.61,1845.71,"1845-9-15 00:00:00",2
1846,10,2.18,1846.79,"1846-10-15 00:00:00",2
1846,11,0.48,1846.88,"1846-11-15 00:00:00",0
1846,1,0.93,1846.04,"1846-1-15 00:00:00",1
1846,12,-1.78,1846.96,"1846-12-15 00:00:00",-2
1846,2,0.58,1846.12,"1846-2-15 00:00:00",1
1846,3,1.78,1846.21,"1846-3-15 00:00:00",2
1846,4,-1.14,1846.29,"1846-4-15 00:00:00",-1
1846,5,0.8,1846.38,"1846-5-15 00:00:00",1
1846,6,0.76,1846.46,"1846-6-15 00:00:00",1
1846,7,3.1,1846.54,"1846-7-15 00:00:00",3
1846,8,1.05,1846.62,"1846-8-15 00:00:00",1
1846,9,-0.44,1846.71,"1846-9-15 00:00:00",0
1847,10,0.02,1847.79,"1847-10-15 00:00:00",0
1847,11,2.91,1847.88,"1847-11-15 00:00:00",3
1847,1,-0.09,1847.04,"1847-1-15 00:00:00",0
1847,12,0.89,1847.96,"1847-12-15 00:00:00",1
1847,2,-0.12,1847.12,"1847-2-15 00:00:00",0
1847,3,-0.5,1847.21,"1847-3-15 00:00:00",0
1847,4,-0.19,1847.29,"1847-4-15 00:00:00",0
1847,5,1.18,1847.38,"1847-5-15 00:00:00",1
1847,6,1.19,1847.46,"1847-6-15 00:00:00",1
1847,7,-0.22,1847.54,"1847-7-15 00:00:00",0
1847,8,0.56,1847.62,"1847-8-15 00:00:00",1
1847,9,1.26,1847.71,"1847-9-15 00:00:00",1
1848,10,-2.08,1848.79,"1848-10-15 00:00:00",-2
1848,11,-0.82,1848.88,"1848-11-15 00:00:00",-1
1848,1,-0.5,1848.04,"1848-1-15 00:00:00",0
1848,12,0.29,1848.96,"1848-12-15 00:00:00",0
1848,2,2.65,1848.12,"1848-2-15 00:00:00",3
1848,3,1.77,1848.21,"1848-3-15 00:00:00",2
1848,4,-0.69,1848.29,"1848-4-15 00:00:00",-1
1848,5,1.15,1848.38,"1848-5-15 00:00:00",1
1848,6,0.68,1848.46,"1848-6-15 00:00:00",1
1848,7,0.92,1848.54,"1848-7-15 00:00:00",1
1848,8,2.11,1848.62,"1848-8-15 00:00:00",2
1848,9,-0.36,1848.71,"1848-9-15 00:00:00",0
1849,10,-0.53,1849.79,"1849-10-15 00:00:00",-1
1849,11,1.21,1849.88,"1849-11-15 00:00:00",1
1849,1,0.55,1849.04,"1849-1-15 00:00:00",1
1849,12,-1.64,1849.96,"1849-12-15 00:00:00",-2
1849,2,1.07,1849.12,"1849-2-15 00:00:00",1
1849,3,-0.24,1849.21,"1849-3-15 00:00:00",0
1849,4,-0.26,1849.29,"1849-4-15 00:00:00",0
1849,5,-0.05,1849.38,"1849-5-15 00:00:00",0
1849,6,-0.69,1849.46,"1849-6-15 00:00:00",-1
1849,7,0.68,1849.54,"1849-7-15 00:00:00",1
1849,8,0.27,1849.62,"1849-8-15 00:00:00",0
1849,9,-1.44,1849.71,"1849-9-15 00:00:00",-1
1850,10,-1.28,1850.79,"1850-10-15 00:00:00",-1
1850,11,1.31,1850.88,"1850-11-15 00:00:00",1
1850,1,-1.62,1850.04,"1850-1-15 00:00:00",-2
1850,12,0.25,1850.96,"1850-12-15 00:00:00",0
1850,2,2.65,1850.12,"1850-2-15 00:00:00",3
1850,3,-2.38,1850.21,"1850-3-15 00:00:00",-2
1850,4,1.35,1850.29,"1850-4-15 00:00:00",1
1850,5,0.67,1850.38,"1850-5-15 00:00:00",1
1850,6,2.22,1850.46,"1850-6-15 00:00:00",2
1850,7,-1.02,1850.54,"1850-7-15 00:00:00",-1
1850,8,2.17,1850.62,"1850-8-15 00:00:00",2
1850,9,-1.68,1850.71,"1850-9-15 00:00:00",-2
1851,10,1.16,1851.79,"1851-10-15 00:00:00",1
1851,11,-1.49,1851.88,"1851-11-15 00:00:00",-1
1851,1,2.32,1851.04,"1851-1-15 00:00:00",2
1851,12,-0.72,1851.96,"1851-12-15 00:00:00",-1
1851,2,0,1851.12,"1851-2-15 00:00:00",0
1851,3,1.06,1851.21,"1851-3-15 00:00:00",1
1851,4,-0.35,1851.29,"1851-4-15 00:00:00",0
1851,5,0.11,1851.38,"1851-5-15 00:00:00",0
1851,6,0.72,1851.46,"1851-6-15 00:00:00",1
1851,7,0.2,1851.54,"1851-7-15 00:00:00",0
1851,8,-0.71,1851.62,"1851-8-15 00:00:00",-1
1851,9,-0.57,1851.71,"1851-9-15 00:00:00",-1
1852,10,-2.15,1852.79,"1852-10-15 00:00:00",-2
1852,11,-2.17,1852.88,"1852-11-15 00:00:00",-2
1852,1,2.08,1852.04,"1852-1-15 00:00:00",2
1852,12,2.51,1852.96,"1852-12-15 00:00:00",3
1852,2,0.66,1852.12,"1852-2-15 00:00:00",1
1852,3,-2.6,1852.21,"1852-3-15 00:00:00",-3
1852,4,-2.56,1852.29,"1852-4-15 00:00:00",-3
1852,5,0.89,1852.38,"1852-5-15 00:00:00",1
1852,6,2.14,1852.46,"1852-6-15 00:00:00",2
1852,7,-0.98,1852.54,"1852-7-15 00:00:00",-1
1852,8,0.49,1852.62,"1852-8-15 00:00:00",0
1852,9,-0.78,1852.71,"1852-9-15 00:00:00",-1
1853,10,1.07,1853.79,"1853-10-15 00:00:00",1
1853,11,1.36,1853.88,"1853-11-15 00:00:00",1
1853,1,2.69,1853.04,"1853-1-15 00:00:00",3
1853,12,-2,1853.96,"1853-12-15 00:00:00",-2
1853,2,-1.47,1853.12,"1853-2-15 00:00:00",-1
1853,3,-1.54,1853.21,"1853-3-15 00:00:00",-2
1853,4,0.88,1853.29,"1853-4-15 00:00:00",1
1853,5,-1.32,1853.38,"1853-5-15 00:00:00",-1
1853,6,0.91,1853.46,"1853-6-15 00:00:00",1
1853,7,2.32,1853.54,"1853-7-15 00:00:00",2
1853,8,-1.4,1853.62,"1853-8-15 00:00:00",-1
1853,9,1.39,1853.71,"1853-9-15 00:00:00",1
1854,10,0.78,1854.79,"1854-10-15 00:00:00",1
1854,11,-0.83,1854.88,"1854-11-15 00:00:00",-1
1854,1,1.25,1854.04,"1854-1-15 00:00:00",1
1854,12,2.38,1854.96,"1854-12-15 00:00:00",2
1854,2,1.01,1854.12,"1854-2-15 00:00:00",1
1854,3,0.72,1854.21,"1854-3-15 00:00:00",1
1854,4,-0.73,1854.29,"1854-4-15 00:00:00",-1
1854,5,0.9,1854.38,"1854-5-15 00:00:00",1
1854,6,-0.58,1854.46,"1854-6-15 00:00:00",-1
1854,7,-1.16,1854.54,"1854-7-15 00:00:00",-1
1854,8,1.75,1854.62,"1854-8-15 00:00:00",2
1854,9,-0.8,1854.71,"1854-9-15 00:00:00",-1
1855,10,0.56,1855.79,"1855-10-15 00:00:00",1
1855,11,-1.65,1855.88,"1855-11-15 00:00:00",-2
1855,1,-1.31,1855.04,"1855-1-15 00:00:00",-1
1855,12,-0.32,1855.96,"1855-12-15 00:00:00",0
1855,2,-2.5,1855.12,"1855-2-15 00:00:00",-2
1855,3,0.2,1855.21,"1855-3-15 00:00:00",0
1855,4,0.44,1855.29,"1855-4-15 00:00:00",0
1855,5,-1.02,1855.38,"1855-5-15 00:00:00",-1
1855,6,1.32,1855.46,"1855-6-15 00:00:00",1
1855,7,1.04,1855.54,"1855-7-15 00:00:00",1
1855,8,1.13,1855.62,"1855-8-15 00:00:00",1
1855,9,-1.42,1855.71,"1855-9-15 00:00:00",-1
1856,10,-0.3,1856.79,"1856-10-15 00:00:00",0
1856,11,-1.41,1856.88,"1856-11-15 00:00:00",-1
1856,1,-1.03,1856.04,"1856-1-15 00:00:00",-1
1856,12,0.85,1856.96,"1856-12-15 00:00:00",1
1856,2,-0.59,1856.12,"1856-2-15 00:00:00",-1
1856,3,-2.85,1856.21,"1856-3-15 00:00:00",-3
1856,4,-0.09,1856.29,"1856-4-15 00:00:00",0
1856,5,-1.43,1856.38,"1856-5-15 00:00:00",-1
1856,6,1.9,1856.46,"1856-6-15 00:00:00",2
1856,7,0.45,1856.54,"1856-7-15 00:00:00",0
1856,8,-3.12,1856.62,"1856-8-15 00:00:00",-3
1856,9,0.55,1856.71,"1856-9-15 00:00:00",1
1857,10,0.17,1857.79,"1857-10-15 00:00:00",0
1857,11,-2.85,1857.88,"1857-11-15 00:00:00",-3
1857,1,-0.46,1857.04,"1857-1-15 00:00:00",0
1857,12,1.45,1857.96,"1857-12-15 00:00:00",1
1857,2,1.08,1857.12,"1857-2-15 00:00:00",1
1857,3,1.08,1857.21,"1857-3-15 00:00:00",1
1857,4,0.32,1857.29,"1857-4-15 00:00:00",0
1857,5,-1.43,1857.38,"1857-5-15 00:00:00",-1
1857,6,-2.04,1857.46,"1857-6-15 00:00:00",-2
1857,7,2.38,1857.54,"1857-7-15 00:00:00",2
1857,8,-1.33,1857.62,"1857-8-15 00:00:00",-1
1857,9,-0.15,1857.71,"1857-9-15 00:00:00",0
1858,10,-0.47,1858.79,"1858-10-15 00:00:00",0
1858,11,-2.87,1858.88,"1858-11-15 00:00:00",-3
1858,1,1,1858.04,"1858-1-15 00:00:00",1
1858,12,1.46,1858.96,"1858-12-15 00:00:00",1
1858,2,-0.7,1858.12,"1858-2-15 00:00:00",-1
1858,3,-0.16,1858.21,"1858-3-15 00:00:00",0
1858,4,-1.77,1858.29,"1858-4-15 00:00:00",-2
1858,5,1.73,1858.38,"1858-5-15 00:00:00",2
1858,6,0.02,1858.46,"1858-6-15 00:00:00",0
1858,7,0.59,1858.54,"1858-7-15 00:00:00",1
1858,8,0.35,1858.62,"1858-8-15 00:00:00",0
1858,9,2.59,1858.71,"1858-9-15 00:00:00",3
1859,10,-1.14,1859.79,"1859-10-15 00:00:00",-1
1859,11,-0.01,1859.88,"1859-11-15 00:00:00",0
1859,1,1.8,1859.04,"1859-1-15 00:00:00",2
1859,12,-0.85,1859.96,"1859-12-15 00:00:00",-1
1859,2,1.5,1859.12,"1859-2-15 00:00:00",2
1859,3,1.17,1859.21,"1859-3-15 00:00:00",1
1859,4,-1.95,1859.29,"1859-4-15 00:00:00",-2
1859,5,0.49,1859.38,"1859-5-15 00:00:00",0
1859,6,0.24,1859.46,"1859-6-15 00:00:00",0
1859,7,-0.96,1859.54,"1859-7-15 00:00:00",-1
1859,8,2.04,1859.62,"1859-8-15 00:00:00",2
1859,9,1.15,1859.71,"1859-9-15 00:00:00",1
1860,10,1.14,1860.79,"1860-10-15 00:00:00",1
1860,11,-2.2,1860.88,"1860-11-15 00:00:00",-2
1860,1,1.47,1860.04,"1860-1-15 00:00:00",1
1860,12,-1.86,1860.96,"1860-12-15 00:00:00",-2
1860,2,0.13,1860.12,"1860-2-15 00:00:00",0
1860,3,2.19,1860.21,"1860-3-15 00:00:00",2
1860,4,0.44,1860.29,"1860-4-15 00:00:00",0
1860,5,-1.06,1860.38,"1860-5-15 00:00:00",-1
1860,6,0.87,1860.46,"1860-6-15 00:00:00",1
1860,7,-1.41,1860.54,"1860-7-15 00:00:00",-1
1860,8,1.15,1860.62,"1860-8-15 00:00:00",1
1860,9,-0.25,1860.71,"1860-9-15 00:00:00",0
1861,10,-0.03,1861.79,"1861-10-15 00:00:00",0
1861,11,-0.32,1861.88,"1861-11-15 00:00:00",0
1861,1,-2.04,1861.04,"1861-1-15 00:00:00",-2
1861,12,-1.35,1861.96,"1861-12-15 00:00:00",-1
1861,2,1,1861.12,"1861-2-15 00:00:00",1
1861,3,3.14,1861.21,"1861-3-15 00:00:00",3
1861,4,-3.06,1861.29,"1861-4-15 00:00:00",-3
1861,5,-2.66,1861.38,"1861-5-15 00:00:00",-3
1861,6,-0.99,1861.46,"1861-6-15 00:00:00",-1
1861,7,3.53,1861.54,"1861-7-15 00:00:00",4
1861,8,2.51,1861.62,"1861-8-15 00:00:00",3
1861,9,0.44,1861.71,"1861-9-15 00:00:00",0
1862,10,2.22,1862.79,"1862-10-15 00:00:00",2
1862,11,1.41,1862.88,"1862-11-15 00:00:00",1
1862,1,0.01,1862.04,"1862-1-15 00:00:00",0
1862,12,1.63,1862.96,"1862-12-15 00:00:00",2
1862,2,-1.29,1862.12,"1862-2-15 00:00:00",-1
1862,3,-2.01,1862.21,"1862-3-15 00:00:00",-2
1862,4,-0.26,1862.29,"1862-4-15 00:00:00",0
1862,5,0.6,1862.38,"1862-5-15 00:00:00",1
1862,6,2.9,1862.46,"1862-6-15 00:00:00",3
1862,7,1.45,1862.54,"1862-7-15 00:00:00",1
1862,8,-0.36,1862.62,"1862-8-15 00:00:00",0
1862,9,-1.19,1862.71,"1862-9-15 00:00:00",-1
1863,10,1.34,1863.79,"1863-10-15 00:00:00",1
1863,11,0.95,1863.88,"1863-11-15 00:00:00",1
1863,1,1.95,1863.04,"1863-1-15 00:00:00",2
1863,12,0.98,1863.96,"1863-12-15 00:00:00",1
1863,2,1.47,1863.12,"1863-2-15 00:00:00",1
1863,3,2.61,1863.21,"1863-3-15 00:00:00",3
1863,4,1.27,1863.29,"1863-4-15 00:00:00",1
1863,5,-1.2,1863.38,"1863-5-15 00:00:00",-1
1863,6,1.44,1863.46,"1863-6-15 00:00:00",1
1863,7,-1.32,1863.54,"1863-7-15 00:00:00",-1
1863,8,0.25,1863.62,"1863-8-15 00:00:00",0
1863,9,2.92,1863.71,"1863-9-15 00:00:00",3
1864,10,-3.78,1864.79,"1864-10-15 00:00:00",-4
1864,11,0.34,1864.88,"1864-11-15 00:00:00",0
1864,1,1.09,1864.04,"1864-1-15 00:00:00",1
1864,12,-0.11,1864.96,"1864-12-15 00:00:00",0
1864,2,0.22,1864.12,"1864-2-15 00:00:00",0
1864,3,-1.26,1864.21,"1864-3-15 00:00:00",-1
1864,4,-0.98,1864.29,"1864-4-15 00:00:00",-1
1864,5,-2.24,1864.38,"1864-5-15 00:00:00",-2
1864,6,2.2,1864.46,"1864-6-15 00:00:00",2
1864,7,0.03,1864.54,"1864-7-15 00:00:00",0
1864,8,-3.98,1864.62,"1864-8-15 00:00:00",-4
1864,9,0.92,1864.71,"1864-9-15 00:00:00",1
1865,10,-1.63,1865.79,"1865-10-15 00:00:00",-2
1865,11,-0.73,1865.88,"1865-11-15 00:00:00",-1
1865,1,0.12,1865.04,"1865-1-15 00:00:00",0
1865,12,0.66,1865.96,"1865-12-15 00:00:00",1
1865,2,-0.45,1865.12,"1865-2-15 00:00:00",0
1865,3,0.48,1865.21,"1865-3-15 00:00:00",0
1865,4,-1.19,1865.29,"1865-4-15 00:00:00",-1
1865,5,0.26,1865.38,"1865-5-15 00:00:00",0
1865,6,-1.15,1865.46,"1865-6-15 00:00:00",-1
1865,7,1.21,1865.54,"1865-7-15 00:00:00",1
1865,8,0.98,1865.62,"1865-8-15 00:00:00",1
1865,9,0.36,1865.71,"1865-9-15 00:00:00",0
1866,10,-0.35,1866.79,"1866-10-15 00:00:00",0
1866,11,-1.03,1866.88,"1866-11-15 00:00:00",-1
1866,1,1.66,1866.04,"1866-1-15 00:00:00",2
1866,12,-0.22,1866.96,"1866-12-15 00:00:00",0
1866,2,0.67,1866.12,"1866-2-15 00:00:00",1
1866,3,-0.58,1866.21,"1866-3-15 00:00:00",-1
1866,4,-1.42,1866.29,"1866-4-15 00:00:00",-1
1866,5,-2.25,1866.38,"1866-5-15 00:00:00",-2
1866,6,0.95,1866.46,"1866-6-15 00:00:00",1
1866,7,-0.84,1866.54,"1866-7-15 00:00:00",-1
1866,8,-0.4,1866.62,"1866-8-15 00:00:00",0
1866,9,2.79,1866.71,"1866-9-15 00:00:00",3
1867,10,1.65,1867.79,"1867-10-15 00:00:00",2
1867,11,-4.06,1867.88,"1867-11-15 00:00:00",-4
1867,1,-3.33,1867.04,"1867-1-15 00:00:00",-3
1867,12,-1.34,1867.96,"1867-12-15 00:00:00",-1
1867,2,1.58,1867.12,"1867-2-15 00:00:00",2
1867,3,-2.88,1867.21,"1867-3-15 00:00:00",-3
1867,4,2.52,1867.29,"1867-4-15 00:00:00",3
1867,5,-3.52,1867.38,"1867-5-15 00:00:00",-4
1867,6,-0.86,1867.46,"1867-6-15 00:00:00",-1
1867,7,-1.18,1867.54,"1867-7-15 00:00:00",-1
