"year","month","noa1","ts","time","noa2"
1897,6,-1.421,1897.46,"1897-6-15 00:00:00",-1
1897,7,-0.049,1897.54,"1897-7-15 00:00:00",0
1897,8,2.488,1897.62,"1897-8-15 00:00:00",2
1897,9,1.405,1897.71,"1897-9-15 00:00:00",1
1898,10,-1.148,1898.79,"1898-10-15 00:00:00",-1
1898,11,-1.137,1898.88,"1898-11-15 00:00:00",-1
1898,1,1.974,1898.04,"1898-1-15 00:00:00",2
1898,12,3.139,1898.96,"1898-12-15 00:00:00",3
1898,2,1.899,1898.12,"1898-2-15 00:00:00",2
1898,3,-2.333,1898.21,"1898-3-15 00:00:00",-2
1898,4,3.463,1898.29,"1898-4-15 00:00:00",3
1898,5,-0.531,1898.38,"1898-5-15 00:00:00",-1
1898,6,-0.843,1898.46,"1898-6-15 00:00:00",-1
1898,7,-1.527,1898.54,"1898-7-15 00:00:00",-2
1898,8,3.556,1898.62,"1898-8-15 00:00:00",4
1898,9,-0.172,1898.71,"1898-9-15 00:00:00",0
1899,10,-0.123,1899.79,"1899-10-15 00:00:00",0
1899,11,1.942,1899.88,"1899-11-15 00:00:00",2
1899,1,0.678,1899.04,"1899-1-15 00:00:00",1
1899,12,-0.871,1899.96,"1899-12-15 00:00:00",-1
1899,2,-0.17,1899.12,"1899-2-15 00:00:00",0
1899,3,-1.498,1899.21,"1899-3-15 00:00:00",-1
1899,4,0.584,1899.29,"1899-4-15 00:00:00",1
1899,5,-1.032,1899.38,"1899-5-15 00:00:00",-1
1899,6,-0.253,1899.46,"1899-6-15 00:00:00",0
1899,7,2.455,1899.54,"1899-7-15 00:00:00",2
1899,8,-1.129,1899.62,"1899-8-15 00:00:00",-1
1899,9,-0.08,1899.71,"1899-9-15 00:00:00",0
1900,10,-0.569,1900.79,"1900-10-15 00:00:00",-1
1900,11,0.649,1900.88,"1900-11-15 00:00:00",1
1900,1,1.376,1900.04,"1900-1-15 00:00:00",1
1900,12,3.501,1900.96,"1900-12-15 00:00:00",4
1900,2,-2.358,1900.12,"1900-2-15 00:00:00",-2
1900,3,-3.115,1900.21,"1900-3-15 00:00:00",-3
1900,4,2.612,1900.29,"1900-4-15 00:00:00",3
1900,5,-0.573,1900.38,"1900-5-15 00:00:00",-1
1900,6,-1.225,1900.46,"1900-6-15 00:00:00",-1
1900,7,-0.212,1900.54,"1900-7-15 00:00:00",0
1900,8,-0.057,1900.62,"1900-8-15 00:00:00",0
1900,9,0.982,1900.71,"1900-9-15 00:00:00",1
1901,10,-0.469,1901.79,"1901-10-15 00:00:00",0
1901,11,-1.729,1901.88,"1901-11-15 00:00:00",-2
1901,1,0.981,1901.04,"1901-1-15 00:00:00",1
1901,12,-1.38,1901.96,"1901-12-15 00:00:00",-1
1901,2,-2.576,1901.12,"1901-2-15 00:00:00",-3
1901,3,-0.907,1901.21,"1901-3-15 00:00:00",-1
1901,4,2.532,1901.29,"1901-4-15 00:00:00",3
1901,5,-0.711,1901.38,"1901-5-15 00:00:00",-1
1901,6,0.206,1901.46,"1901-6-15 00:00:00",0
1901,7,-1.829,1901.54,"1901-7-15 00:00:00",-2
1901,8,1.139,1901.62,"1901-8-15 00:00:00",1
1901,9,-0.089,1901.71,"1901-9-15 00:00:00",0
1902,10,-0.123,1902.79,"1902-10-15 00:00:00",0
1902,11,-0.087,1902.88,"1902-11-15 00:00:00",0
1902,1,1.408,1902.04,"1902-1-15 00:00:00",1
1902,12,1.272,1902.96,"1902-12-15 00:00:00",1
1902,2,-1.402,1902.12,"1902-2-15 00:00:00",-1
1902,3,0.501,1902.21,"1902-3-15 00:00:00",1
1902,4,-1.137,1902.29,"1902-4-15 00:00:00",-1
1902,5,0.544,1902.38,"1902-5-15 00:00:00",1
1902,6,-3.254,1902.46,"1902-6-15 00:00:00",-3
1902,7,-1.245,1902.54,"1902-7-15 00:00:00",-1
1902,8,-0.179,1902.62,"1902-8-15 00:00:00",0
1902,9,-1.509,1902.71,"1902-9-15 00:00:00",-2
1903,10,-0.553,1903.79,"1903-10-15 00:00:00",-1
1903,11,1.042,1903.88,"1903-11-15 00:00:00",1
1903,1,1.284,1903.04,"1903-1-15 00:00:00",1
1903,12,-1.091,1903.96,"1903-12-15 00:00:00",-1
1903,2,4.865,1903.12,"1903-2-15 00:00:00",4
1903,3,4.046,1903.21,"1903-3-15 00:00:00",4
1903,4,-0.788,1903.29,"1903-4-15 00:00:00",-1
1903,5,0.137,1903.38,"1903-5-15 00:00:00",0
1903,6,-2.802,1903.46,"1903-6-15 00:00:00",-3
1903,7,0.428,1903.54,"1903-7-15 00:00:00",0
1903,8,3.675,1903.62,"1903-8-15 00:00:00",4
1903,9,0.216,1903.71,"1903-9-15 00:00:00",0
1904,10,0.038,1904.79,"1904-10-15 00:00:00",0
1904,11,0.071,1904.88,"1904-11-15 00:00:00",0
1904,1,2.235,1904.04,"1904-1-15 00:00:00",2
1904,12,0.885,1904.96,"1904-12-15 00:00:00",1
1904,2,1.208,1904.12,"1904-2-15 00:00:00",1
1904,3,-0.699,1904.21,"1904-3-15 00:00:00",-1
1904,4,2.644,1904.29,"1904-4-15 00:00:00",3
1904,5,1.753,1904.38,"1904-5-15 00:00:00",2
1904,6,-0.874,1904.46,"1904-6-15 00:00:00",-1
1904,7,-0.045,1904.54,"1904-7-15 00:00:00",0
1904,8,0.615,1904.62,"1904-8-15 00:00:00",1
1904,9,-0.428,1904.71,"1904-9-15 00:00:00",0
1905,10,-3.101,1905.79,"1905-10-15 00:00:00",-3
1905,11,-0.253,1905.88,"1905-11-15 00:00:00",0
1905,1,1.806,1905.04,"1905-1-15 00:00:00",2
1905,12,1.848,1905.96,"1905-12-15 00:00:00",2
1905,2,2.087,1905.12,"1905-2-15 00:00:00",2
1905,3,2.225,1905.21,"1905-3-15 00:00:00",2
1905,4,-1.173,1905.29,"1905-4-15 00:00:00",-1
1905,5,-0.721,1905.38,"1905-5-15 00:00:00",-1
1905,6,-2.286,1905.46,"1905-6-15 00:00:00",-2
1905,7,-0.053,1905.54,"1905-7-15 00:00:00",0
1905,8,0.967,1905.62,"1905-8-15 00:00:00",1
1905,9,-0.186,1905.71,"1905-9-15 00:00:00",0
1906,10,0.403,1906.79,"1906-10-15 00:00:00",0
1906,11,0.7,1906.88,"1906-11-15 00:00:00",1
1906,1,2.638,1906.04,"1906-1-15 00:00:00",3
1906,12,0.03,1906.96,"1906-12-15 00:00:00",0
1906,2,1.256,1906.12,"1906-2-15 00:00:00",1
1906,3,-0.25,1906.21,"1906-3-15 00:00:00",0
1906,4,1.665,1906.29,"1906-4-15 00:00:00",2
1906,5,-1.746,1906.38,"1906-5-15 00:00:00",-2
1906,6,-1.677,1906.46,"1906-6-15 00:00:00",-2
1906,7,1.287,1906.54,"1906-7-15 00:00:00",1
1906,8,0.384,1906.62,"1906-8-15 00:00:00",0
1906,9,-1.331,1906.71,"1906-9-15 00:00:00",-1
1907,10,-1.593,1907.79,"1907-10-15 00:00:00",-2
1907,11,-0.414,1907.88,"1907-11-15 00:00:00",0
1907,1,1.584,1907.04,"1907-1-15 00:00:00",2
1907,12,1.182,1907.96,"1907-12-15 00:00:00",1
1907,2,1.223,1907.12,"1907-2-15 00:00:00",1
1907,3,2.412,1907.21,"1907-3-15 00:00:00",2
1907,4,1.078,1907.29,"1907-4-15 00:00:00",1
1907,5,-1.421,1907.38,"1907-5-15 00:00:00",-1
1907,6,0.763,1907.46,"1907-6-15 00:00:00",1
1907,7,-0.549,1907.54,"1907-7-15 00:00:00",-1
1907,8,2.219,1907.62,"1907-8-15 00:00:00",2
1907,9,0.242,1907.71,"1907-9-15 00:00:00",0
1908,10,0.241,1908.79,"1908-10-15 00:00:00",0
1908,11,-0.209,1908.88,"1908-11-15 00:00:00",0
1908,1,0.64,1908.04,"1908-1-15 00:00:00",1
1908,12,1.473,1908.96,"1908-12-15 00:00:00",1
1908,2,1.979,1908.12,"1908-2-15 00:00:00",2
1908,3,0.736,1908.21,"1908-3-15 00:00:00",1
1908,4,-1.754,1908.29,"1908-4-15 00:00:00",-2
1908,5,1.916,1908.38,"1908-5-15 00:00:00",2
1908,6,0.833,1908.46,"1908-6-15 00:00:00",1
1908,7,0.095,1908.54,"1908-7-15 00:00:00",0
1908,8,0.603,1908.62,"1908-8-15 00:00:00",1
1908,9,0.984,1908.71,"1908-9-15 00:00:00",1
1909,10,0.591,1909.79,"1909-10-15 00:00:00",1
1909,11,-1.965,1909.88,"1909-11-15 00:00:00",-2
1909,1,1.819,1909.04,"1909-1-15 00:00:00",2
1909,12,-0.484,1909.96,"1909-12-15 00:00:00",0
1909,2,-0.537,1909.12,"1909-2-15 00:00:00",-1
1909,3,-2.093,1909.21,"1909-3-15 00:00:00",-2
1909,4,0.055,1909.29,"1909-4-15 00:00:00",0
1909,5,-0.924,1909.38,"1909-5-15 00:00:00",-1
1909,6,-1.352,1909.46,"1909-6-15 00:00:00",-1
1909,7,2.595,1909.54,"1909-7-15 00:00:00",3
1909,8,2.349,1909.62,"1909-8-15 00:00:00",2
1909,9,-1.293,1909.71,"1909-9-15 00:00:00",-1
1910,10,-1.564,1910.79,"1910-10-15 00:00:00",-2
1910,11,-0.873,1910.88,"1910-11-15 00:00:00",-1
1910,1,2.573,1910.04,"1910-1-15 00:00:00",3
1910,12,-0.1,1910.96,"1910-12-15 00:00:00",0
1910,2,3.847,1910.12,"1910-2-15 00:00:00",4
1910,3,0.549,1910.21,"1910-3-15 00:00:00",1
1910,4,0.083,1910.29,"1910-4-15 00:00:00",0
1910,5,-1.503,1910.38,"1910-5-15 00:00:00",-2
1910,6,-1.075,1910.46,"1910-6-15 00:00:00",-1
1910,7,-1.638,1910.54,"1910-7-15 00:00:00",-2
1910,8,0.308,1910.62,"1910-8-15 00:00:00",0
1910,9,-1.151,1910.71,"1910-9-15 00:00:00",-1
1911,10,-1.884,1911.79,"1911-10-15 00:00:00",-2
1911,11,-0.053,1911.88,"1911-11-15 00:00:00",0
1911,1,0.824,1911.04,"1911-1-15 00:00:00",1
1911,12,3.018,1911.96,"1911-12-15 00:00:00",3
1911,2,2.055,1911.12,"1911-2-15 00:00:00",2
1911,3,-1.404,1911.21,"1911-3-15 00:00:00",-1
1911,4,-0.243,1911.29,"1911-4-15 00:00:00",0
1911,5,0.795,1911.38,"1911-5-15 00:00:00",1
1911,6,0.418,1911.46,"1911-6-15 00:00:00",0
1911,7,0.536,1911.54,"1911-7-15 00:00:00",1
1911,8,0.127,1911.62,"1911-8-15 00:00:00",0
1911,9,1.531,1911.71,"1911-9-15 00:00:00",2
1912,10,0.416,1912.79,"1912-10-15 00:00:00",0
1912,11,1.213,1912.88,"1912-11-15 00:00:00",1
1912,1,-0.912,1912.04,"1912-1-15 00:00:00",-1
1912,12,2.996,1912.96,"1912-12-15 00:00:00",3
1912,2,-0.172,1912.12,"1912-2-15 00:00:00",0
1912,3,2.225,1912.21,"1912-3-15 00:00:00",2
1912,4,-0.103,1912.29,"1912-4-15 00:00:00",0
1912,5,1.699,1912.38,"1912-5-15 00:00:00",2
1912,6,-0.982,1912.46,"1912-6-15 00:00:00",-1
1912,7,-1.416,1912.54,"1912-7-15 00:00:00",-1
1912,8,0.067,1912.62,"1912-8-15 00:00:00",0
1912,9,-2.511,1912.71,"1912-9-15 00:00:00",-3
1913,10,-1.482,1913.79,"1913-10-15 00:00:00",-1
1913,11,4.623,1913.88,"1913-11-15 00:00:00",4
1913,1,1.831,1913.04,"1913-1-15 00:00:00",2
1913,12,1.23,1913.96,"1913-12-15 00:00:00",1
1913,2,1.194,1913.12,"1913-2-15 00:00:00",1
1913,3,2.731,1913.21,"1913-3-15 00:00:00",3
1913,4,1.986,1913.29,"1913-4-15 00:00:00",2
1913,5,0.376,1913.38,"1913-5-15 00:00:00",0
1913,6,1.028,1913.46,"1913-6-15 00:00:00",1
1913,7,-0.99,1913.54,"1913-7-15 00:00:00",-1
1913,8,0.648,1913.62,"1913-8-15 00:00:00",1
1913,9,-2.698,1913.71,"1913-9-15 00:00:00",-3
1914,10,-1.103,1914.79,"1914-10-15 00:00:00",-1
1914,11,-1.408,1914.88,"1914-11-15 00:00:00",-1
1914,1,0.578,1914.04,"1914-1-15 00:00:00",1
1914,12,2.228,1914.96,"1914-12-15 00:00:00",2
1914,2,2.455,1914.12,"1914-2-15 00:00:00",2
1914,3,1.718,1914.21,"1914-3-15 00:00:00",2
1914,4,2.084,1914.29,"1914-4-15 00:00:00",2
1914,5,2.19,1914.38,"1914-5-15 00:00:00",2
1914,6,0.57,1914.46,"1914-6-15 00:00:00",1
1914,7,-1.11,1914.54,"1914-7-15 00:00:00",-1
1914,8,0.97,1914.62,"1914-8-15 00:00:00",1
1914,9,0.429,1914.71,"1914-9-15 00:00:00",0
1915,10,-0.991,1915.79,"1915-10-15 00:00:00",-1
1915,11,-2.511,1915.88,"1915-11-15 00:00:00",-3
1915,1,0.084,1915.04,"1915-1-15 00:00:00",0
1915,12,-0.648,1915.96,"1915-12-15 00:00:00",-1
1915,2,1.825,1915.12,"1915-2-15 00:00:00",2
1915,3,-1.907,1915.21,"1915-3-15 00:00:00",-2
1915,4,2.911,1915.29,"1915-4-15 00:00:00",3
1915,5,-2.468,1915.38,"1915-5-15 00:00:00",-2
1915,6,-2.299,1915.46,"1915-6-15 00:00:00",-2
1915,7,-1.189,1915.54,"1915-7-15 00:00:00",-1
1915,8,-1.293,1915.62,"1915-8-15 00:00:00",-1
1915,9,-1.94,1915.71,"1915-9-15 00:00:00",-2
1916,10,2.201,1916.79,"1916-10-15 00:00:00",2
1916,11,-0.582,1916.88,"1916-11-15 00:00:00",-1
1916,1,3.823,1916.04,"1916-1-15 00:00:00",4
1916,12,-1.802,1916.96,"1916-12-15 00:00:00",-2
1916,2,2.026,1916.12,"1916-2-15 00:00:00",2
1916,3,-3.84,1916.21,"1916-3-15 00:00:00",-4
1916,4,0.77,1916.29,"1916-4-15 00:00:00",1
1916,5,-0.717,1916.38,"1916-5-15 00:00:00",-1
1916,6,-3.034,1916.46,"1916-6-15 00:00:00",-3
1916,7,-0.693,1916.54,"1916-7-15 00:00:00",-1
1916,8,-0.574,1916.62,"1916-8-15 00:00:00",-1
1916,9,-2.591,1916.71,"1916-9-15 00:00:00",-3
1917,10,0.936,1917.79,"1917-10-15 00:00:00",1
1917,11,1.979,1917.88,"1917-11-15 00:00:00",2
1917,1,-3.084,1917.04,"1917-1-15 00:00:00",-3
1917,12,-2.797,1917.96,"1917-12-15 00:00:00",-3
1917,2,-1.587,1917.12,"1917-2-15 00:00:00",-2
1917,3,-0.209,1917.21,"1917-3-15 00:00:00",0
1917,4,-0.916,1917.29,"1917-4-15 00:00:00",-1
1917,5,-1.593,1917.38,"1917-5-15 00:00:00",-2
1917,6,0.808,1917.46,"1917-6-15 00:00:00",1
1917,7,-0.211,1917.54,"1917-7-15 00:00:00",0
1917,8,-0.39,1917.62,"1917-8-15 00:00:00",0
1917,9,2.469,1917.71,"1917-9-15 00:00:00",2
1918,10,0.56,1918.79,"1918-10-15 00:00:00",1
1918,11,0.262,1918.88,"1918-11-15 00:00:00",0
1918,1,-0.484,1918.04,"1918-1-15 00:00:00",0
1918,12,2.324,1918.96,"1918-12-15 00:00:00",2
1918,2,3.874,1918.12,"1918-2-15 00:00:00",4
1918,3,0.368,1918.21,"1918-3-15 00:00:00",0
1918,4,-1.91,1918.29,"1918-4-15 00:00:00",-2
1918,5,0.231,1918.38,"1918-5-15 00:00:00",0
1918,6,1.31,1918.46,"1918-6-15 00:00:00",1
1918,7,-1.972,1918.54,"1918-7-15 00:00:00",-2
1918,8,1.763,1918.62,"1918-8-15 00:00:00",2
1918,9,-0.17,1918.71,"1918-9-15 00:00:00",0
1919,10,-2.235,1919.79,"1919-10-15 00:00:00",-2
1919,11,-2.069,1919.88,"1919-11-15 00:00:00",-2
1919,1,-0.01,1919.04,"1919-1-15 00:00:00",0
1919,12,2.856,1919.96,"1919-12-15 00:00:00",3
1919,2,-0.489,1919.12,"1919-2-15 00:00:00",0
1919,3,-0.245,1919.21,"1919-3-15 00:00:00",0
1919,4,1.717,1919.29,"1919-4-15 00:00:00",2
1919,5,1.346,1919.38,"1919-5-15 00:00:00",1
1919,6,1.862,1919.46,"1919-6-15 00:00:00",2
1919,7,-1.328,1919.54,"1919-7-15 00:00:00",-1
1919,8,4.028,1919.62,"1919-8-15 00:00:00",4
1919,9,-1.269,1919.71,"1919-9-15 00:00:00",-1
1920,10,-1.148,1920.79,"1920-10-15 00:00:00",-1
1920,11,1.479,1920.88,"1920-11-15 00:00:00",1
1920,1,2.842,1920.04,"1920-1-15 00:00:00",3
1920,12,-0.462,1920.96,"1920-12-15 00:00:00",0
1920,2,1.393,1920.12,"1920-2-15 00:00:00",1
1920,3,3.082,1920.21,"1920-3-15 00:00:00",3
1920,4,0.089,1920.29,"1920-4-15 00:00:00",0
1920,5,0.763,1920.38,"1920-5-15 00:00:00",1
1920,6,-1.616,1920.46,"1920-6-15 00:00:00",-2
1920,7,1.875,1920.54,"1920-7-15 00:00:00",2
1920,8,-1.217,1920.62,"1920-8-15 00:00:00",-1
1920,9,0.411,1920.71,"1920-9-15 00:00:00",0
1921,10,-0.218,1921.79,"1921-10-15 00:00:00",0
1921,11,-1.224,1921.88,"1921-11-15 00:00:00",-1
1921,1,3.201,1921.04,"1921-1-15 00:00:00",3
1921,12,2.177,1921.96,"1921-12-15 00:00:00",2
1921,2,0.071,1921.12,"1921-2-15 00:00:00",0
1921,3,2.682,1921.21,"1921-3-15 00:00:00",3
1921,4,-0.091,1921.29,"1921-4-15 00:00:00",0
1921,5,-0.645,1921.38,"1921-5-15 00:00:00",-1
1921,6,-1.602,1921.46,"1921-6-15 00:00:00",-2
1921,7,-0.41,1921.54,"1921-7-15 00:00:00",0
1921,8,-0.646,1921.62,"1921-8-15 00:00:00",-1
1921,9,-1.432,1921.71,"1921-9-15 00:00:00",-1
1922,10,-3.951,1922.79,"1922-10-15 00:00:00",-4
1922,11,-0.051,1922.88,"1922-11-15 00:00:00",0
1922,1,0.642,1922.04,"1922-1-15 00:00:00",1
1922,12,1.473,1922.96,"1922-12-15 00:00:00",1
1922,2,2.975,1922.12,"1922-2-15 00:00:00",3
1922,3,-0.227,1922.21,"1922-3-15 00:00:00",0
1922,4,0.799,1922.29,"1922-4-15 00:00:00",1
1922,5,2.359,1922.38,"1922-5-15 00:00:00",2
1922,6,0.789,1922.46,"1922-6-15 00:00:00",1
1922,7,1.792,1922.54,"1922-7-15 00:00:00",2
1922,8,0.09,1922.62,"1922-8-15 00:00:00",0
1922,9,-0.426,1922.71,"1922-9-15 00:00:00",0
1923,10,1.338,1923.79,"1923-10-15 00:00:00",1
1923,11,-1.965,1923.88,"1923-11-15 00:00:00",-2
1923,1,1.836,1923.04,"1923-1-15 00:00:00",2
1923,12,1.252,1923.96,"1923-12-15 00:00:00",1
1923,2,2.77,1923.12,"1923-2-15 00:00:00",3
1923,3,-0.098,1923.21,"1923-3-15 00:00:00",0
1923,4,-1.188,1923.29,"1923-4-15 00:00:00",-1
1923,5,0.354,1923.38,"1923-5-15 00:00:00",0
1923,6,0.532,1923.46,"1923-6-15 00:00:00",1
1923,7,1.593,1923.54,"1923-7-15 00:00:00",2
1923,8,0.729,1923.62,"1923-8-15 00:00:00",1
1923,9,2.642,1923.71,"1923-9-15 00:00:00",3
1924,10,0.496,1924.79,"1924-10-15 00:00:00",0
1924,11,-0.209,1924.88,"1924-11-15 00:00:00",0
1924,1,0.862,1924.04,"1924-1-15 00:00:00",1
1924,12,3.863,1924.96,"1924-12-15 00:00:00",4
1924,2,-1.622,1924.12,"1924-2-15 00:00:00",-2
1924,3,-1.881,1924.21,"1924-3-15 00:00:00",-2
1924,4,-0.939,1924.29,"1924-4-15 00:00:00",-1
1924,5,-0.555,1924.38,"1924-5-15 00:00:00",-1
1924,6,-2.093,1924.46,"1924-6-15 00:00:00",-2
1924,7,0.647,1924.54,"1924-7-15 00:00:00",1
1924,8,0.549,1924.62,"1924-8-15 00:00:00",1
1924,9,0.709,1924.71,"1924-9-15 00:00:00",1
1925,10,-0.978,1925.79,"1925-10-15 00:00:00",-1
1925,11,-2.601,1925.88,"1925-11-15 00:00:00",-3
1925,1,4.233,1925.04,"1925-1-15 00:00:00",4
1925,12,-0.721,1925.96,"1925-12-15 00:00:00",-1
1925,2,1.951,1925.12,"1925-2-15 00:00:00",2
1925,3,-2,1925.21,"1925-3-15 00:00:00",-2
1925,4,2.585,1925.29,"1925-4-15 00:00:00",3
1925,5,1.116,1925.38,"1925-5-15 00:00:00",1
1925,6,-2.198,1925.46,"1925-6-15 00:00:00",-2
1925,7,1.37,1925.54,"1925-7-15 00:00:00",1
1925,8,1.43,1925.62,"1925-8-15 00:00:00",1
1925,9,-0.656,1925.71,"1925-9-15 00:00:00",-1
1926,10,-4.158,1926.79,"1926-10-15 00:00:00",-4
1926,11,0.121,1926.88,"1926-11-15 00:00:00",0
1926,1,1.697,1926.04,"1926-1-15 00:00:00",2
1926,12,-0.507,1926.96,"1926-12-15 00:00:00",-1
1926,2,1.843,1926.12,"1926-2-15 00:00:00",2
1926,3,0.564,1926.21,"1926-3-15 00:00:00",1
1926,4,2.329,1926.29,"1926-4-15 00:00:00",2
1926,5,-1.191,1926.38,"1926-5-15 00:00:00",-1
1926,6,-1.792,1926.46,"1926-6-15 00:00:00",-2
1926,7,-0.693,1926.54,"1926-7-15 00:00:00",-1
1926,8,2.059,1926.62,"1926-8-15 00:00:00",2
1926,9,0.92,1926.71,"1926-9-15 00:00:00",1
1927,10,-2.039,1927.79,"1927-10-15 00:00:00",-2
1927,11,-1.255,1927.88,"1927-11-15 00:00:00",-1
1927,1,2.149,1927.04,"1927-1-15 00:00:00",2
1927,12,-3.135,1927.96,"1927-12-15 00:00:00",-3
1927,2,1.095,1927.12,"1927-2-15 00:00:00",1
1927,3,2.581,1927.21,"1927-3-15 00:00:00",3
1927,4,1.393,1927.29,"1927-4-15 00:00:00",1
1927,5,-2.026,1927.38,"1927-5-15 00:00:00",-2
1927,6,-1.596,1927.46,"1927-6-15 00:00:00",-2
1927,7,-0.16,1927.54,"1927-7-15 00:00:00",0
1927,8,1.599,1927.62,"1927-8-15 00:00:00",2
1927,9,-1.774,1927.71,"1927-9-15 00:00:00",-2
1928,10,0.147,1928.79,"1928-10-15 00:00:00",0
1928,11,1.681,1928.88,"1928-11-15 00:00:00",2
1928,1,3.043,1928.04,"1928-1-15 00:00:00",3
1928,12,0.444,1928.96,"1928-12-15 00:00:00",0
1928,2,3.516,1928.12,"1928-2-15 00:00:00",4
1928,3,-0.938,1928.21,"1928-3-15 00:00:00",-1
1928,4,1.09,1928.29,"1928-4-15 00:00:00",1
1928,5,-2.901,1928.38,"1928-5-15 00:00:00",-3
1928,6,-1.892,1928.46,"1928-6-15 00:00:00",-2
1928,7,2.209,1928.54,"1928-7-15 00:00:00",2
1928,8,-1.795,1928.62,"1928-8-15 00:00:00",-2
1928,9,-1.93,1928.71,"1928-9-15 00:00:00",-2
1929,10,0.29,1929.79,"1929-10-15 00:00:00",0
1929,11,2.152,1929.88,"1929-11-15 00:00:00",2
1929,1,-1.255,1929.04,"1929-1-15 00:00:00",-1
1929,12,3.803,1929.96,"1929-12-15 00:00:00",4
1929,2,0.27,1929.12,"1929-2-15 00:00:00",0
1929,3,-0.477,1929.21,"1929-3-15 00:00:00",0
1929,4,-3.801,1929.29,"1929-4-15 00:00:00",-4
1929,5,0.669,1929.38,"1929-5-15 00:00:00",1
1929,6,-0.058,1929.46,"1929-6-15 00:00:00",0
1929,7,0.262,1929.54,"1929-7-15 00:00:00",0
1929,8,-0.067,1929.62,"1929-8-15 00:00:00",0
1929,9,0.254,1929.71,"1929-9-15 00:00:00",0
1930,10,0.89,1930.79,"1930-10-15 00:00:00",1
1930,11,1.443,1930.88,"1930-11-15 00:00:00",1
1930,1,1.506,1930.04,"1930-1-15 00:00:00",2
1930,12,1.208,1930.96,"1930-12-15 00:00:00",1
1930,2,-0.6,1930.12,"1930-2-15 00:00:00",-1
1930,3,-0.698,1930.21,"1930-3-15 00:00:00",-1
1930,4,-2.132,1930.29,"1930-4-15 00:00:00",-2
1930,5,1.839,1930.38,"1930-5-15 00:00:00",2
1930,6,-0.365,1930.46,"1930-6-15 00:00:00",0
1930,7,-1.305,1930.54,"1930-7-15 00:00:00",-1
1930,8,1.813,1930.62,"1930-8-15 00:00:00",2
1930,9,-2.068,1930.71,"1930-9-15 00:00:00",-2
1931,10,-0.108,1931.79,"1931-10-15 00:00:00",0
1931,11,2.784,1931.88,"1931-11-15 00:00:00",3
1931,1,-0.087,1931.04,"1931-1-15 00:00:00",0
1931,12,0.769,1931.96,"1931-12-15 00:00:00",1
1931,2,1.287,1931.12,"1931-2-15 00:00:00",1
1931,3,-2.183,1931.21,"1931-3-15 00:00:00",-2
1931,4,-0.081,1931.29,"1931-4-15 00:00:00",0
1931,5,-0.62,1931.38,"1931-5-15 00:00:00",-1
1931,6,-0.96,1931.46,"1931-6-15 00:00:00",-1
1931,7,-0.132,1931.54,"1931-7-15 00:00:00",0
1931,8,-1.804,1931.62,"1931-8-15 00:00:00",-2
1931,9,-2.729,1931.71,"1931-9-15 00:00:00",-3
1932,10,0.051,1932.79,"1932-10-15 00:00:00",0
1932,11,0.979,1932.88,"1932-11-15 00:00:00",1
1932,1,3.47,1932.04,"1932-1-15 00:00:00",3
1932,12,1.217,1932.96,"1932-12-15 00:00:00",1
1932,2,-3.307,1932.12,"1932-2-15 00:00:00",-3
1932,3,-1.566,1932.21,"1932-3-15 00:00:00",-2
1932,4,0.129,1932.29,"1932-4-15 00:00:00",0
1932,5,-0.678,1932.38,"1932-5-15 00:00:00",-1
1932,6,-1.457,1932.46,"1932-6-15 00:00:00",-1
1932,7,-0.804,1932.54,"1932-7-15 00:00:00",-1
1932,8,2.181,1932.62,"1932-8-15 00:00:00",2
1932,9,-0.935,1932.71,"1932-9-15 00:00:00",-1
1933,10,-1.991,1933.79,"1933-10-15 00:00:00",-2
1933,11,-2.969,1933.88,"1933-11-15 00:00:00",-3
1933,1,1.414,1933.04,"1933-1-15 00:00:00",1
1933,12,-1.842,1933.96,"1933-12-15 00:00:00",-2
1933,2,-1.806,1933.12,"1933-2-15 00:00:00",-2
1933,3,1.26,1933.21,"1933-3-15 00:00:00",1
1933,4,-0.23,1933.29,"1933-4-15 00:00:00",0
1933,5,-0.55,1933.38,"1933-5-15 00:00:00",-1
1933,6,-1.621,1933.46,"1933-6-15 00:00:00",-2
1933,7,2.618,1933.54,"1933-7-15 00:00:00",3
1933,8,2.651,1933.62,"1933-8-15 00:00:00",3
1933,9,-2.03,1933.71,"1933-9-15 00:00:00",-2
1934,10,0.762,1934.79,"1934-10-15 00:00:00",1
1934,11,-1.218,1934.88,"1934-11-15 00:00:00",-1
1934,1,3.274,1934.04,"1934-1-15 00:00:00",3
1934,12,1.321,1934.96,"1934-12-15 00:00:00",1
1934,2,0.487,1934.12,"1934-2-15 00:00:00",0
1934,3,0.301,1934.21,"1934-3-15 00:00:00",0
1934,4,-1.672,1934.29,"1934-4-15 00:00:00",-2
1934,5,1.407,1934.38,"1934-5-15 00:00:00",1
1934,6,-2.495,1934.46,"1934-6-15 00:00:00",-2
1934,7,-1.174,1934.54,"1934-7-15 00:00:00",-1
1934,8,1.505,1934.62,"1934-8-15 00:00:00",2
1934,9,2.496,1934.71,"1934-9-15 00:00:00",2
1935,10,0.878,1935.79,"1935-10-15 00:00:00",1
1935,11,1.127,1935.88,"1935-11-15 00:00:00",1
1935,1,-0.503,1935.04,"1935-1-15 00:00:00",-1
1935,12,-1.372,1935.96,"1935-12-15 00:00:00",-1
1935,2,2.699,1935.12,"1935-2-15 00:00:00",3
